"Date/Time","Mech Vent + Nat Vent + Infiltration","External Infiltration","Task Lighting","General Lighting","Miscellaneous","Process","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","System Fans","System Pumps","Cooling (Electricity)","Exterior lighting","Outside Dry-Bulb Temperature",
,"ac/h","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C","°C","°C","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C",
"2/5/2002 5:00:00 PM","0.771271","4.165861","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4811062","21.40039","-46.38138","24.02327","28.50588","26.26457","9.73055","2.732491","5.767127","7.736675E-02","16.59464","0","29.275",
"2/5/2002 6:00:00 PM","0.7736811","3.396758","0.5000004","3.674173","1.477851","0.2420226","5.249174","0.208351","7.610244","-37.86286","23.99699","27.90665","25.95182","7.102866","4.174173","4.561555","6.216549E-02","14.49714","0","28.275",
"2/5/2002 7:00:00 PM","0.7744965","3.11061","0","9.804418","0.4636717","0","4.972766E-02","8.137351E-02","0","-28.47907","23.98933","27.44564","25.71749","0.5488902","9.804418","3.735633","4.944358E-02","12.93692","0.1578205","27.9",
"2/5/2002 8:00:00 PM","0.7744238","3.126148","0","8.413252","0.4636717","0","4.972766E-02","0.0370019","0","-25.75059","23.97467","27.13786","25.55626","0.5488902","8.413252","3.576237","4.732721E-02","12.68815","0.1578205","27.9",
"2/5/2002 9:00:00 PM","0.774426","3.13806","0","8.413252","0.4202541","0","4.972766E-02","3.269746E-02","0","-23.69387","23.96006","26.88736","25.42371","0.5014383","8.413252","3.474955","4.531342E-02","12.47248","0.1578205","27.9",
"2/5/2002 10:00:00 PM","0.774792","3.000636","0","8.413252","0.4202541","0","4.972766E-02","3.269762E-02","0","-21.98883","23.94672","26.68661","25.31667","0.5014383","8.413252","3.401205","4.318915E-02","12.21108","0.1578205","27.7125",
"2/5/2002 11:00:00 PM","0.7752804","2.795586","0","1.992943","0.2318359","0","4.972766E-02","1.859886E-02","0","-19.6945","23.8445","26.40463","25.12456","0.2993081","1.992943","3.320521","3.963504E-02","11.77214","0.1578205","27.35",
"2/6/2002","0.7756193","2.640599","0","0","0.1884182","0","4.972766E-02","1.456007E-02","0","-18.10544","23.70401","26.11496","24.90948","0.2518578","0","3.274311","0.0371683","11.4582","0.1578205","27.0125",
"2/6/2002 1:00:00 AM","0.7753017","2.727447","0","0","0","0","4.972766E-02","0","0","-17.35225","23.54617","25.86643","24.7063","4.972766E-02","0","3.259261","3.601779E-02","11.32148","0.1578205","26.9625",
"2/6/2002 2:00:00 AM","0.7746923","2.92492","0","0","0","0","4.972766E-02","0","0","-16.9649","23.39868","25.64497","24.52183","4.972766E-02","0","3.256537","3.568321E-02","11.29432","0.1578205","27.0625",
"2/6/2002 3:00:00 AM","0.7742372","3.066891","0","0","0","0","4.972766E-02","0","0","-16.62683","23.25857","25.4419","24.35023","4.972766E-02","0","3.254864","0.0354812","11.27401","0.1578205","27.1",
"2/6/2002 4:00:00 AM","0.773757","3.220466","0","0","0","0","4.972766E-02","0","0","-16.32493","23.12861","25.25288","24.19074","4.972766E-02","0","3.253649","0.0352571","11.2552","0.1578205","27.1625",
"2/6/2002 5:00:00 AM","0.7728235","3.53085","0","0","0","0","4.972766E-02","0","0","-16.10759","23.02441","25.0824","24.05341","4.972766E-02","0","3.25346","3.518765E-02","11.28373","0.1578205","27.45",
"2/6/2002 6:00:00 AM","0.7719764","3.82806","0","1.992943","0","0","4.972766E-02","0","0","-16.02209","22.98541","24.97525","23.98033","4.972766E-02","1.992943","3.25346","3.525078E-02","11.33471","0.1578205","27.7875",
"2/6/2002 7:00:00 AM","0.7716547","3.962022","0","5.369634","0.3768364","0","4.972766E-02","0.0307345","4.777121","-16.29068","23.11313","25.06249","24.08781","0.453988","5.369634","3.25346","3.576685E-02","11.43304","3.945512E-02","28.0875",
"2/6/2002 8:00:00 AM","0.7724071","3.815834","0","3.45072","0.7536728","0.2420226","4.209817","0.1042047","18.59539","-18.95461","23.65313","25.50899","24.58106","5.279641","3.45072","3.306579","4.073189E-02","12.06668","0","28.45",
"2/6/2002 9:00:00 AM","0.7724707","3.822819","0.5000004","2.29201","3.666781","0.2420226","5.249174","0.3696872","33.53046","-26.61728","23.97683","26.25541","25.11612","9.445843","2.79201","3.622741","5.352639E-02","13.62422","0","28.7875",
"2/6/2002 10:00:00 AM","0.7708012","4.384611","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558669","43.14555","-34.14121","23.99553","27.02021","25.50787","9.445843","2.732491","4.174541","6.402303E-02","15.0531","0","29.525",
"2/6/2002 11:00:00 AM","0.76847","5.161762","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558658","47.34358","-41.34097","23.9957","27.70963","25.85266","9.445843","2.732491","5.000103","7.425769E-02","16.63169","0","30.525",
"2/6/2002 12:00:00 PM","0.7661851","5.928039","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816686","41.15701","-45.46549","24.00306","28.09934","26.0512","9.73055","2.732491","5.627377","7.948471E-02","17.60694","0","31.525",
"2/6/2002 1:00:00 PM","0.7658821","6.033439","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4368114","37.9931","-46.93749","24.05228","28.34753","26.19991","9.73055","2.732491","5.831587","8.062417E-02","17.8053","0","31.7125",
"2/6/2002 2:00:00 PM","0.7669258","5.692135","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4359789","43.44558","-49.3801","24.13105","28.73592","26.43349","9.73055","2.732491","6.203298","8.472592E-02","18.27796","0","31.35",
"2/6/2002 3:00:00 PM","0.7679631","5.35215","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4794794","46.13783","-51.77695","24.2315","29.1137","26.6726","9.73055","2.732491","6.56311","8.884346E-02","18.75883","0","31.0125",
"2/6/2002 4:00:00 PM","0.7692745","4.916388","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4791954","39.20141","-52.2183","24.24394","29.21547","26.72971","9.73055","2.732491","6.636859","8.964045E-02","18.66776","0","30.4625",
"2/6/2002 5:00:00 PM","0.770445","4.520316","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4800134","23.78034","-49.6195","24.11885","28.88748","26.50317","9.73055","2.732491","6.259407","8.581647E-02","17.90493","0","29.825",
"2/6/2002 6:00:00 PM","0.7717105","4.094651","0.5000004","3.488106","1.477851","0.2420226","5.249174","0.2080961","9.085039","-42.1024","24.00418","28.28618","26.14518","7.102866","3.988106","5.097336","7.269843E-02","15.97","0","29.1625",
"2/6/2002 7:00:00 PM","0.7726942","3.748621","0","9.804418","0.4636717","0","4.972766E-02","8.137557E-02","0","-31.92322","23.99601","27.76233","25.87917","0.5488902","9.804418","3.981757","5.624722E-02","13.85619","0.1578205","28.7125",
"2/6/2002 8:00:00 PM","0.7734368","3.473812","0","8.413252","0.4636717","0","4.972766E-02","3.700247E-02","0","-28.28533","23.98322","27.39764","25.69043","0.5488902","8.413252","3.722666","5.164675E-02","13.26285","0.1578205","28.35",
"2/6/2002 9:00:00 PM","0.7741415","3.220144","0","8.413252","0.4202541","0","4.972766E-02","3.269754E-02","0","-25.68664","23.968","27.1201","25.54405","0.5014383","8.413252","3.573608","4.782592E-02","12.76786","0.1578205","28.0125",
"2/6/2002 10:00:00 PM","0.7747494","2.994088","0","8.413252","0.4202541","0","4.972766E-02","3.269742E-02","0","-23.68781","23.95449","26.90046","25.42747","0.5014383","8.413252","3.475671","4.483207E-02","12.38443","0.1578205","27.7125",
"2/6/2002 11:00:00 PM","0.7753993","2.75413","0","1.992943","0.2318359","0","4.972766E-02","1.853479E-02","0","-20.7865","23.89613","26.60385","25.24999","0.2993081","1.992943","3.358723","0.0402095","11.82788","0.1578205","27.35",
"2/7/2002","0.7758272","2.580281","0","0","0.1884182","0","4.972766E-02","1.442582E-02","0","-18.88512","23.77927","26.30231","25.04079","0.2518578","0","3.296639","3.778538E-02","11.52018","0.1578205","27.0125",
"2/7/2002 1:00:00 AM","0.7759655","2.507535","0","0","0","0","4.972766E-02","0","0","-17.7671","23.63494","26.03918","24.83706","4.972766E-02","0","3.26773","3.629082E-02","11.32576","0.1578205","26.775",
"2/7/2002 2:00:00 AM","0.7758658","2.525963","0","0","0","0","4.972766E-02","0","0","-17.18757","23.47596","25.80029","24.63813","4.972766E-02","0","3.259043","3.573056E-02","11.24285","0.1578205","26.6375",
"2/7/2002 3:00:00 AM","0.7758029","2.529528","0","0","0","0","4.972766E-02","0","0","-16.73924","23.31075","25.57474","24.44275","4.972766E-02","0","3.255455","3.536284E-02","11.17774","0.1578205","26.475",
"2/7/2002 4:00:00 AM","0.775815","2.505408","0","0","0","0","4.972766E-02","0","0","-16.34445","23.14288","25.35715","24.25001","4.972766E-02","0","3.253599","3.499354E-02","11.10768","0.1578205","26.275",
"2/7/2002 5:00:00 AM","0.7756859","2.52838","0","0","0","0","4.972766E-02","0","0","-16.01633","22.97818","25.14754","24.06286","4.972766E-02","0","3.25346","3.466843E-02","11.05114","0.1578205","26.1375",
"2/7/2002 6:00:00 AM","0.7757456","2.493426","0","1.992943","0","0","4.972766E-02","0","0","-15.78544","22.86081","24.98726","23.92404","4.972766E-02","1.992943","3.25346","3.433227E-02","10.99165","0.1578205","25.975",
"2/7/2002 7:00:00 AM","0.7747728","2.840355","0","5.386503","0.3768364","0","4.972766E-02","3.097866E-02","5.094702","-16.02465","22.97272","25.04309","24.00791","0.453988","5.386503","3.25346","3.442854E-02","11.07565","3.945512E-02","26.525",
"2/7/2002 8:00:00 AM","0.7742348","3.137096","0","3.274808","0.7536728","0.2420226","4.209817","0.1047276","20.93661","-18.71324","23.59005","25.54608","24.56806","5.279641","3.274808","3.301826","3.826042E-02","11.63597","0","27.525",
"2/7/2002 9:00:00 AM","0.7729303","3.613594","0.5000004","2.24375","3.666781","0.2420226","5.249174","0.3699371","35.71072","-26.99196","23.97936","26.32952","25.15444","9.445843","2.74375","3.647528","5.125062E-02","13.27287","0","28.525",
"2/7/2002 10:00:00 AM","0.7706588","4.383232","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558536","43.59359","-34.66501","23.99599","27.08264","25.53931","9.445843","2.732491","4.22303","6.238644E-02","14.81258","0","29.525",
"2/7/2002 11:00:00 AM","0.7684036","5.160905","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558543","45.29716","-40.97933","23.99605","27.68822","25.84214","9.445843","2.732491","4.949506","7.193615E-02","16.2899","0","30.525",
"2/7/2002 12:00:00 PM","0.7661595","5.931681","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816828","42.18058","-45.41853","23.99825","28.09346","26.04586","9.73055","2.732491","5.628292","7.896706E-02","17.52953","0","31.525",
"2/7/2002 1:00:00 PM","0.7658675","6.037833","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4368987","41.59304","-47.75695","24.04672","28.41515","26.23093","9.73055","2.732491","5.991538","8.212031E-02","18.01514","0","31.7125",
"2/7/2002 2:00:00 PM","0.766852","5.71388","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4362123","42.57459","-49.73803","24.10353","28.72496","26.41424","9.73055","2.732491","6.308587","8.540297E-02","18.35933","0","31.35",
"2/7/2002 3:00:00 PM","0.7677335","5.419981","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4801712","39.995","-50.73028","24.14573","28.90687","26.5263","9.73055","2.732491","6.455903","8.715951E-02","18.49472","0","31.0125",
"2/7/2002 4:00:00 PM","0.7693934","4.859272","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4801344","35.02215","-50.46878","24.13214","28.93057","26.53135","9.73055","2.732491","6.417151","8.674918E-02","18.17632","0","30.275",
"2/7/2002 5:00:00 PM","0.7714636","4.157471","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4809394","21.40895","-47.28443","24.03509","28.60443","26.31976","9.73055","2.732491","5.914525","8.153795E-02","17.14068","0","29.275",
"2/7/2002 6:00:00 PM","0.7736977","3.403796","0.5000004","3.710323","1.477851","0.2420226","5.249174","0.2083446","7.435955","-39.14089","23.99699","28.03651","26.01675","7.102866","4.210324","4.709177","6.736725E-02","15.08998","0","28.275",
"2/7/2002 7:00:00 PM","0.7745564","3.109865","0","9.804418","0.4636717","0","4.972766E-02","8.137549E-02","0","-29.61181","23.99543","27.57504","25.78524","0.5488902","9.804418","3.809499","5.273098E-02","13.29264","0.1578205","27.9",
"2/7/2002 8:00:00 PM","0.7745093","3.11998","0","8.413252","0.4636717","0","4.972766E-02","3.700253E-02","0","-26.66436","23.98277","27.24994","25.61636","0.5488902","8.413252","3.62465","4.971977E-02","12.96578","0.1578205","27.9",
"2/7/2002 9:00:00 PM","0.7744662","3.130795","0","8.413252","0.4202541","0","4.972766E-02","3.269778E-02","0","-24.6144","23.96924","27.00404","25.48664","0.5014383","8.413252","3.517534","4.705733E-02","12.66922","0.1578205","27.9",
"2/7/2002 10:00:00 PM","0.7744052","3.140192","0","8.413252","0.4202541","0","4.972766E-02","3.269777E-02","0","-23.07072","23.95734","26.81036","25.38385","0.5014383","8.413252","3.446294","4.492202E-02","12.43226","0.1578205","27.9",
"2/7/2002 11:00:00 PM","0.7741832","3.185633","0","1.992943","0.2318359","0","4.972766E-02","1.853282E-02","0","-20.63668","23.90012","26.53641","25.21827","0.2993081","1.992943","3.351532","4.091654E-02","11.99207","0.1578205","27.9",
"2/8/2002","0.7738317","3.267626","0","0","0.1884182","0","4.972766E-02","1.441058E-02","0","-19.03629","23.79706","26.25522","25.02614","0.2518578","0","3.300102","3.847348E-02","11.72558","0.1578205","27.9",
"2/8/2002 1:00:00 AM","0.7741747","3.12917","0","0","0","0","4.972766E-02","0","0","-17.9257","23.66178","26.00647","24.83412","4.972766E-02","0","3.270905","3.660962E-02","11.47556","0.1578205","27.5875",
"2/8/2002 2:00:00 AM","0.7748485","2.875497","0","0","0","0","4.972766E-02","0","0","-17.25072","23.4849","25.77001","24.62746","4.972766E-02","0","3.260224","3.586786E-02","11.32032","0.1578205","27.0875",
"2/8/2002 3:00:00 AM","0.7754981","2.631104","0","0","0","0","4.972766E-02","0","0","-16.71443","23.29544","25.53997","24.4177","4.972766E-02","0","3.255338","3.525078E-02","11.18164","0.1578205","26.5875",
"2/8/2002 4:00:00 AM","0.7761255","2.391149","0","0","0","0","4.972766E-02","0","0","-16.26841","23.09937","25.31426","24.20682","4.972766E-02","0","3.25346","3.484676E-02","11.06646","0.1578205","26.0875",
"2/8/2002 5:00:00 AM","0.7767501","2.155667","0","0","0","0","4.972766E-02","0","0","-15.87672","22.89679","25.09125","23.99402","4.972766E-02","0","3.25346","3.442538E-02","10.95123","0.1578205","25.5875",
"2/8/2002 6:00:00 AM","0.7775068","1.882915","0","1.992943","0","0","4.972766E-02","0","0","-15.57526","22.73945","24.91347","23.82646","4.972766E-02","1.992943","3.25346","3.416182E-02","10.85379","0.1578205","25.0875",
"2/8/2002 7:00:00 AM","0.7763398","2.296793","0","5.381914","0.3768364","0","4.972766E-02","3.119659E-02","5.352453","-15.80529","22.84508","24.96153","23.90331","0.453988","5.381914","3.25346","3.433069E-02","10.95364","3.945512E-02","25.7125",
"2/8/2002 8:00:00 AM","0.7751521","2.828422","0","3.110984","0.7536728","0.2420226","4.209817","0.1053358","23.84344","-18.55368","23.53113","25.52375","24.52744","5.279641","3.110984","3.298903","3.833302E-02","11.58125","0","27.075",
"2/8/2002 9:00:00 AM","0.7731699","3.530589","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.370461","44.81421","-29.18525","23.9725","26.52961","25.25105","9.445843","2.732491","3.79378","5.510933E-02","13.71523","0","28.4125",
"2/8/2002 10:00:00 AM","0.7702292","4.529389","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558563","50.17645","-38.23632","23.99594","27.3694","25.68267","9.445843","2.732491","4.604997","6.793067E-02","15.56278","0","29.7125",
"2/8/2002 11:00:00 AM","0.7671542","5.586218","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558561","45.50472","-43.84064","23.99604","27.8937","25.94487","9.445843","2.732491","5.371082","7.656188E-02","17.06779","0","31.075",
"2/8/2002 12:00:00 PM","0.7642123","6.60428","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816319","40.38177","-47.38934","24.00942","28.21967","26.11454","9.73055","2.732491","5.968389","8.218659E-02","18.27854","0","32.4125",
"2/8/2002 1:00:00 PM","0.7656474","6.124125","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4366762","37.76715","-48.15444","24.05876","28.44831","26.25353","9.73055","2.732491","6.049022","8.276264E-02","18.14251","0","31.8375",
"2/8/2002 2:00:00 PM","0.769397","4.838415","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4363072","38.97205","-48.55151","24.08428","28.67638","26.38033","9.73055","2.732491","6.095321","8.321243E-02","17.66399","0","30.2",
"2/8/2002 3:00:00 PM","0.7732007","3.530398","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4804836","39.29327","-48.75632","24.09548","28.85338","26.47443","9.73055","2.732491","6.120559","8.324715E-02","17.14949","0","28.5375",
"2/8/2002 4:00:00 PM","0.7745767","3.052351","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4806896","31.78225","-47.91357","24.06631","28.79976","26.43304","9.73055","2.732491","5.993905","8.158214E-02","16.74721","0","27.9",
"2/8/2002 5:00:00 PM","0.7744093","3.102162","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4814475","18.41041","-44.7076","24.00397","28.42812","26.21605","9.73055","2.732491","5.5","7.566072E-02","16.00912","0","27.9",
"2/8/2002 6:00:00 PM","0.7743875","3.107908","0.5000004","3.563344","1.477851","0.2420226","5.249174","0.2083617","8.082067","-37.89656","23.99678","27.93915","25.96797","7.102866","4.063344","4.558569","6.369635E-02","14.56785","0","27.9",
"2/8/2002 7:00:00 PM","0.7746854","3.010372","0","9.804418","0.4636717","0","4.972766E-02","8.137386E-02","0","-28.92037","23.99555","27.50756","25.75155","0.5488902","9.804418","3.763842","4.978132E-02","12.93416","0.1578205","27.775",
"2/8/2002 8:00:00 PM","0.7749797","2.912348","0","8.413252","0.4636717","0","4.972766E-02","3.700169E-02","0","-25.99229","23.98249","27.19536","25.58893","0.5488902","8.413252","3.588008","4.711257E-02","12.615","0.1578205","27.6375",
"2/8/2002 9:00:00 PM","0.7753399","2.795384","0","8.413252","0.4202541","0","4.972766E-02","3.269713E-02","0","-23.8928","23.96828","26.95669","25.46248","0.5014383","8.413252","3.48331","4.463952E-02","12.32193","0.1578205","27.475",
"2/8/2002 10:00:00 PM","0.7757951","2.647631","0","8.413252","0.4202541","0","4.972766E-02","3.269725E-02","0","-22.24075","23.9553","26.76677","25.36103","0.5014383","8.413252","3.410731","4.280723E-02","12.09557","0.1578205","27.275",
"2/8/2002 11:00:00 PM","0.7758974","2.607616","0","1.992943","0.2318359","0","4.972766E-02","0.018574","0","-20.00678","23.86939","26.49426","25.18182","0.2993081","1.992943","3.329674","4.008482E-02","11.7878","0.1578205","27.1375",
"2/9/2002","0.776018","2.576067","0","0","0.1884182","0","4.972766E-02","1.450492E-02","0","-18.43793","23.74615","26.21012","24.97814","0.2518578","0","3.282256","3.897693E-02","11.65139","0.1578205","26.975",
"2/9/2002 1:00:00 AM","0.7764165","2.402572","0","0","0","0","4.972766E-02","0","0","-17.49048","23.57965","25.95582","24.76774","4.972766E-02","0","3.261127","3.842298E-02","11.53636","0.1578205","26.5875",
"2/9/2002 2:00:00 AM","0.7769524","2.16482","0","0","0","0","4.972766E-02","0","0","-16.90577","23.38125","25.71051","24.54588","4.972766E-02","0","3.255199","3.703731E-02","11.30909","0.1578205","26.0875",
"2/9/2002 3:00:00 AM","0.7775051","1.932981","0","0","0","0","4.972766E-02","0","0","-16.43715","23.17343","25.46958","24.32151","4.972766E-02","0","3.25346","3.554591E-02","11.07258","0.1578205","25.5875",
"2/9/2002 4:00:00 AM","0.7780489","1.705826","0","0","0","0","4.972766E-02","0","0","-16.0176","22.9589","25.23026","24.09458","4.972766E-02","0","3.25346","3.456111E-02","10.89954","0.1578205","25.0875",
"2/9/2002 5:00:00 AM","0.7786003","1.476879","0","0","0","0","4.972766E-02","0","0","-15.60308","22.74568","24.99252","23.8691","4.972766E-02","0","3.25346","3.361418E-02","10.73526","0.1578205","24.5875",
"2/9/2002 6:00:00 AM","0.7791562","1.246804","0","0","0","0","4.972766E-02","0","0","-15.19137","22.53296","24.75488","23.64392","4.972766E-02","0","3.25346","3.264359E-02","10.5772","0.1578205","24.0875",
"2/9/2002 7:00:00 AM","0.7779629","1.669264","0","5.369072","0.3768364","0","4.972766E-02","3.149563E-02","4.683719","-15.39785","22.63119","24.7756","23.70339","0.453988","5.369072","3.25346","3.233584E-02","10.62772","3.945512E-02","24.7125",
"2/9/2002 8:00:00 AM","0.7757115","2.507906","0","1.983882","0.3768364","0","4.972766E-02","3.102359E-02","17.62161","-16.09802","22.94107","25.11463","24.02785","0.453988","1.983882","3.25346","3.334431E-02","10.90656","0","26.075",
"2/9/2002 9:00:00 AM","0.7743006","3.089505","0.5000004","0.8506556","1.217345","0","4.972766E-02","9.928974E-02","33.86515","-18.80053","23.53821","25.82001","24.67911","1.357408","1.350656","3.301406","3.766701E-02","11.55046","0","27.4125",
"2/9/2002 10:00:00 AM","0.77228","3.781919","0.5000004","0.8413252","1.217345","0","4.972766E-02","9.687265E-02","46.25247","-25.75532","23.76811","26.67363","25.22087","1.357408","1.341326","3.593266","4.815103E-02","12.87375","0","28.525",
"2/9/2002 11:00:00 AM","0.7703133","4.444107","0.5000004","0.8413252","1.217345","0","4.972766E-02","9.491968E-02","47.30949","-31.40404","23.91864","27.34205","25.63034","1.357408","1.341326","3.94841","5.502569E-02","13.87498","0","29.525",
"2/9/2002 12:00:00 PM","0.7681789","5.164046","0.5000004","0.8413252","1.391015","0","4.972766E-02","0.1110987","42.93358","-35.38551","23.99054","27.78001","25.88527","1.547212","1.341326","4.289113","5.995127E-02","14.71619","0","30.525",
"2/9/2002 1:00:00 PM","0.7680806","5.207694","0.5000004","0.8413252","0.6373425","0","4.972766E-02","5.422084E-02","42.73665","-37.69623","23.99686","28.13275","26.06481","0.7386945","1.341326","4.534965","6.264842E-02","15.07741","0","30.5875",
"2/9/2002 2:00:00 PM","0.769341","4.7991","0.5000004","0.8413252","0.6373425","0","4.972766E-02","0.0540696","44.26217","-40.1727","24.02329","28.47902","26.25116","0.7386945","1.341326","4.813749","6.684171E-02","15.49369","0","30.0875",
"2/9/2002 3:00:00 PM","0.7705542","4.409095","0.5000004","0.8413252","0.6373425","0","4.972766E-02","5.393728E-02","38.40837","-40.50167","24.02474","28.57286","26.2988","0.7386945","1.341326","4.854628","6.786912E-02","15.49564","0","29.5875",
"2/9/2002 4:00:00 PM","0.7716997","4.032006","0.5000004","0.8413252","0.6373425","0","4.972766E-02","5.407203E-02","33.79545","-39.93118","24.00811","28.55048","26.27929","0.7386945","1.341326","4.794959","6.772235E-02","15.34881","0","29.0875",
"2/9/2002 5:00:00 PM","0.772866","3.649316","0.5000004","0.8413252","0.6373425","0","4.972766E-02","0.0542171","17.74782","-35.39863","23.99688","28.13541","26.06614","0.7386945","1.341326","4.296262","6.045787E-02","14.33957","0","28.5875",
"2/9/2002 6:00:00 PM","0.7740718","3.25649","0.5000004","2.435126","0.4489243","0","4.972766E-02","4.002478E-02","6.664929","-29.86086","23.99673","27.61662","25.80667","0.5365644","2.935126","3.827664","5.304662E-02","13.36682","0","28.0875",
"2/9/2002 7:00:00 PM","0.7747537","3.024525","0","1.992943","0.4489243","0","4.972766E-02","4.002507E-02","0","-25.00339","23.97877","27.11664","25.5477","0.5365644","1.992943","3.538477","4.654915E-02","12.58645","0.1578205","27.775",
"2/9/2002 8:00:00 PM","0.7749073","2.966946","0","1.992943","0.2605061","0","4.972766E-02","2.582896E-02","0","-22.19518","23.91505","26.75802","25.33653","0.3344342","1.992943","3.411931","4.334066E-02","12.21515","0.1578205","27.6375",
"2/9/2002 9:00:00 PM","0.7750382","2.913797","0","1.992943","0.2605061","0","4.972766E-02","0.025829","0","-20.53758","23.82099","26.47398","25.14748","0.3344342","1.992943","3.35181","4.177982E-02","12.02352","0.1578205","27.475",
"2/9/2002 10:00:00 PM","0.7752144","2.839912","0","1.992943","0.3473414","0","4.972766E-02","3.443873E-02","0","-19.43747","23.71566","26.23147","24.97356","0.4293364","1.992943","3.318718","4.084552E-02","11.89576","0.1578205","27.275",
"2/9/2002 11:00:00 PM","0.7752066","2.824259","0","1.992943","4.341768E-02","0","4.972766E-02","0.0043048","0","-18.36448","23.59925","26.01294","24.8061","9.717796E-02","1.992943","3.288995","3.963819E-02","11.74547","0.1578205","27.1375",
"2/10/2002","0.7752437","2.792955","0","0","0","0","4.972766E-02","0","0","-17.21327","23.47766","25.77142","24.62454","4.972766E-02","0","3.258289","3.803474E-02","11.5496","0.1578205","26.975",
"2/10/2002 1:00:00 AM","0.7754057","2.721669","0","0","0","0","4.972766E-02","0","0","-16.74659","23.30709","25.54478","24.42593","4.972766E-02","0","3.25346","3.780905E-02","11.48033","0.1578205","26.7125",
"2/10/2002 2:00:00 AM","0.7757443","2.586108","0","0","0","0","4.972766E-02","0","0","-16.37262","23.11743","25.32305","24.22024","4.972766E-02","0","3.25346","3.735769E-02","11.37198","0.1578205","26.35",
"2/10/2002 3:00:00 AM","0.776039","2.467531","0","0","0","0","4.972766E-02","0","0","-16.00686","22.93102","25.10531","24.01817","4.972766E-02","0","3.25346","3.675165E-02","11.25175","0.1578205","26.0125",
"2/10/2002 4:00:00 AM","0.7762315","2.372253","0","0","0","0","4.972766E-02","0","0","-15.65718","22.7523","24.8923","23.8223","4.972766E-02","0","3.25346","3.610775E-02","11.13522","0.1578205","25.7125",
"2/10/2002 5:00:00 AM","0.7765328","2.228105","0","0","0","0","4.972766E-02","0","0","-15.30459","22.57193","24.68331","23.62762","4.972766E-02","0","3.25346","3.523342E-02","10.99169","0.1578205","25.35",
"2/10/2002 6:00:00 AM","0.7767931","2.101116","0","0","0","0","4.972766E-02","0","0","-14.95894","22.39471","24.47775","23.43623","4.972766E-02","0","3.25346","3.426283E-02","10.84579","0.1578205","25.0125",
"2/10/2002 7:00:00 AM","0.7768396","2.060656","0","1.055956","0.1884182","0","4.972766E-02","1.605303E-02","3.836393","-14.8564","22.33311","24.40093","23.36702","0.2518578","1.055956","3.25346","3.349898E-02","10.75354","3.945512E-02","24.9",
"2/10/2002 8:00:00 AM","0.777153","1.960321","0","0.1992941","0.1884182","0","4.972766E-02","1.602585E-02","14.99552","-15.19432","22.45721","24.6195","23.53835","0.2518578","0.1992941","3.25346","3.310758E-02","10.71818","0","24.9",
"2/10/2002 9:00:00 AM","0.7785122","1.565158","0","0.1992941","0.2318359","0","4.972766E-02","2.028372E-02","33.28532","-16.40209","22.94672","25.30266","24.12469","0.2993081","0.1992941","3.254208","3.348004E-02","10.76731","0","24.9",
"2/10/2002 10:00:00 AM","0.7776304","1.884197","0","0.1992941","0.2318359","0","4.972766E-02","1.968875E-02","44.93688","-21.47495","23.35713","26.19287","24.775","0.2993081","0.1992941","3.413234","4.083289E-02","11.61075","0","25.7125",
"2/10/2002 11:00:00 AM","0.7750459","2.804001","0","0.1992941","0.2318359","0","4.972766E-02","1.932904E-02","43.39484","-26.79042","23.56095","26.85411","25.20753","0.2993081","0.1992941","3.666306","4.761602E-02","12.55424","0","27.075",
"2/10/2002 12:00:00 PM","0.7725235","3.700142","0","0.1992941","0.2318359","0","4.972766E-02","1.898991E-02","37.22197","-29.19244","23.75979","27.23175","25.49577","0.2993081","0.1992941","3.801517","5.098075E-02","13.18235","0","28.4125",
